,Apply,Category,Company,Duration,Link,Location,Posted,Profile,Start,Stipend
98,31 Jan'20,Customer Service,ITailing Solutions Private Limited,3 Months,https://internshala.com/internship/detail/customer-service-internship-in-thane-mumbai-at-itailing-solutions-private-limited1578376115,Thane,8 Jan'20,Customer Service,Immediately,8000 /Month
99,23 Jan'20,Customer Service,Balj Services Private Limited,6 Months,https://internshala.com/internship/detail/customer-service-internship-in-jaipur-at-balj-services-private-limited1578476219,Jaipur,8 Jan'20,Customer Service,Immediately,12000-16000 /Month
100,23 Jan'20,Customer Service,The Moms Co.,6 Months,https://internshala.com/internship/detail/customer-service-internship-in-gurgaon-at-the-moms-co1578373020,Gurgaon,8 Jan'20,Customer Service,Immediately,15000-17000 /Month
101,13 Feb'20,Customer Service,Credicxo Tech Private Limited,2 Months,https://internshala.com/internship/detail/telecalling-customer-service-internship-in-delhi-at-credicxo-tech-private-limited1578466239,Delhi,8 Jan'20,Telecalling & Customer Service,Immediately,10000 /Month
102,22 Jan'20,Customer Service,Aim Infocom Services Private Limited,3 Months,https://internshala.com/internship/detail/software-support-tally-internship-in-mumbai-at-aim-infocom-services-private-limited1578462985,Mumbai,8 Jan'20,Software Support (Tally),Immediately,8000 /Month
103,23 Jan'20,Customer Service,Sagisu,6 Months,https://internshala.com/internship/detail/customer-service-internship-in-bangalore-at-sagisu1578462330,Bangalore,8 Jan'20,Customer Service,Immediately,5000-10000 /Month
104,23 Jan'20,Customer Service,M Media,3 Months,https://internshala.com/internship/detail/education-counseling-internship-in-delhi-at-m-media1578423034,Delhi,8 Jan'20,Education Counseling,Immediately,12000-15000 /Month
105,22 Jan'20,Customer Service,STEP From The Hindu Group,3 Months,https://internshala.com/internship/detail/sales-and-support-internship-in-chennai-at-step-from-the-hindu-group1578398547,Chennai,7 Jan'20,Sales And Support,Immediately,7000 /Month
106,21 Jan'20,Customer Service,Maraekat Infotech Limited,4 Months,https://internshala.com/internship/detail/software-support-internship-in-mumbai-at-maraekat-infotech-limited1578396669,Mumbai,7 Jan'20,Software Support,Immediately,6000-8000 /Month
107,22 Jan'20,Customer Service,Emoha Eldercare,6 Months,https://internshala.com/internship/detail/customer-service-internship-in-gurgaon-at-emoha-eldercare1578387180,Gurgaon,7 Jan'20,Customer Service,Immediately,20000-25000 /Month
