,Apply,Category,Company,Duration,Link,Location,Posted,Profile,Start,Stipend
56,30 Jan'20,Law,Peritia Law Chambers,2 Months,https://internshala.com/internship/detail/law-legal-part-time-job-internship-at-delhi-gurgaon-in-peritia-law-chambers1578993507,Delhi,15 Jan'20,Law/ Legal,Immediately,Unpaid
57,30 Jan'20,Law,Chilsag Entertainment Network,1 Month,https://internshala.com/internship/detail/law-legal-part-time-job-internship-at-mumbai-in-chilsag-entertainment-network1578919072,Mumbai,15 Jan'20,Law/ Legal,Immediately,2000 /Month
58,29 Jan'20,Law,Hamari Pahchan NGO,2 Months,https://internshala.com/internship/detail/law-legal-internship-in-delhi-at-hamari-pahchan-ngo1579072511,Delhi,15 Jan'20,Law/ Legal,Immediately,10000-12000 /Month
59,30 Jan'20,Law,Jus Dicere,1 Month,https://internshala.com/internship/detail/law-legal-work-from-home-job-internship-at-jus-dicere1578931700,Work From Home,15 Jan'20,Law/ Legal,Immediately,15000 /Month
60,29 Jan'20,Law,Treelife Consulting,3 Months,https://internshala.com/internship/detail/law-legal-part-time-job-internship-at-mumbai-in-treelife-consulting1579070847,Mumbai,15 Jan'20,Law/ Legal,Immediately,4000 /Month
61,30 Jan'20,Law,Remmedium Associates,3 Months,https://internshala.com/internship/detail/law-legal-internship-in-greater-noida-at-remmedium-associates1578913017,Greater Noida,15 Jan'20,Law/ Legal,Immediately,Unpaid
62,29 Jan'20,Law,DigiVerifi Private Limited,3 Months,https://internshala.com/internship/detail/research-analysis-internship-in-noida-delhi-at-digiverifi-private-limited1579000135,Noida,14 Jan'20,Research Analysis,Immediately,10000-18000 /Month
63,29 Jan'20,Law,Wasi Structures Private Limited,6 Months,https://internshala.com/internship/detail/law-legal-part-time-job-internship-at-bangalore-in-wasi-structures-private-limited1578806588,Bangalore,14 Jan'20,Law/ Legal,Immediately,2000 /Month
64,28 Jan'20,Law,Saumya Legal Consultancy Services Private Limited,2 Months,https://internshala.com/internship/detail/law-legal-part-time-job-internship-at-delhi-in-saumya-legal-consultancy-services-private-limited1578977031,Delhi,14 Jan'20,Law/ Legal,Immediately,5000 /Month
65,28 Jan'20,Law,Business Quant,6 Months,https://internshala.com/internship/detail/equity-research-work-from-home-job-internship-at-business-quant1578737138,Work From Home,13 Jan'20,Equity Research,Immediately,5000 /Month
66,27 Jan'20,Law,Pratham Law Prep,1 Month,https://internshala.com/internship/detail/law-legal-internship-in-delhi-at-pratham-law-prep1578908805,Delhi,13 Jan'20,Law/ Legal,13 Feb - 13 Mar'20,5000 /Month + Incentives
67,28 Jan'20,Law,Kabadi Techno Private Limited,2 Months,https://internshala.com/internship/detail/law-legal-part-time-job-internship-at-greater-noida-in-kabadi-techno-private-limited1578669792,Greater Noida,13 Jan'20,Law/ Legal,Immediately,1000-1500 Lump-Sum
68,27 Jan'20,Law,Plan My Health,3 Months,https://internshala.com/internship/detail/law-legal-part-time-job-internship-at-thane-mumbai-in-plan-my-health1578899597,Thane,13 Jan'20,Law/ Legal,Immediately,3000 /Month
69,28 Jan'20,Law,Evelyn Learning System,2 Months,https://internshala.com/internship/detail/content-writing-business-law-internship-in-delhi-noida-at-evelyn-learning-system1578899467,Delhi,13 Jan'20,Content Writing (Business Law),Immediately,12000-18000 /Month
70,28 Jan'20,Law,Vivek Sheel,3 Months,https://internshala.com/internship/detail/law-legal-internship-in-delhi-at-vivek-sheel1578478986,Delhi,13 Jan'20,Law/ Legal,Immediately,5000 /Month
71,28 Jan'20,Law,Vaidat Legale Services,1 Month,https://internshala.com/internship/detail/law-legal-internship-in-delhi-at-vaidat-legale-services1578570701,Delhi,13 Jan'20,Law/ Legal,Immediately,1000-4000 /Month
72,26 Jan'20,Law,Linking Tribes,2 Months,https://internshala.com/internship/detail/law-legal-work-from-home-job-internship-at-linking-tribes1578833891,Work From Home,12 Jan'20,Law/ Legal,Immediately,3000 /Month
73,27 Jan'20,Law,Live Values Foundation,6 Weeks,https://internshala.com/internship/detail/law-legal-work-from-home-job-internship-at-live-values-foundation1578564587,Work From Home,12 Jan'20,Law/ Legal,Immediately,5000 /Month + Incentives
74,27 Jan'20,Law,Ipmetrix Consulting Group,1 Month,https://internshala.com/internship/detail/law-legal-internship-in-bangalore-at-ipmetrix-consulting-group1578562401,Bangalore,12 Jan'20,Law/ Legal,Immediately,5000 /Month
75,25 Jan'20,Law,Big Start,6 Months,https://internshala.com/internship/detail/law-legal-internship-in-mumbai-at-big-start1578741944,Mumbai,11 Jan'20,Law/ Legal,Immediately,5000 /Month
76,25 Jan'20,Law,Arup Dasgupta,6 Months,https://internshala.com/internship/detail/law-legal-internship-in-kolkata-at-arup-dasgupta1578713488,Kolkata,11 Jan'20,Law/ Legal,Immediately,4000 /Month
77,26 Jan'20,Law,Patentskart,6 Months,https://internshala.com/internship/detail/patent-analysis-internship-in-panchkula-at-patentskart1578559228,Panchkula,11 Jan'20,Patent Analysis,Immediately,5000 /Month
78,24 Jan'20,Law,RomakJayanta Infocom Private Limited,6 Months,https://internshala.com/internship/detail/law-legal-internship-in-kolkata-bidhannagar-at-romakjayanta-infocom-private-limited1578662971,Kolkata,10 Jan'20,Law/ Legal,Immediately,8000 /Month
79,25 Jan'20,Law,Europ Assistance,3 Months,https://internshala.com/internship/detail/law-legal-internship-in-mumbai-at-europ-assistance1578568185,Mumbai,10 Jan'20,Law/ Legal,Immediately,15000 /Month
80,25 Jan'20,Law,Advocate Anand Duggal,6 Months,https://internshala.com/internship/detail/law-legal-internship-in-delhi-at-advocate-anand-duggal1578460382,Delhi,10 Jan'20,Law/ Legal,Immediately,2000 /Month
81,25 Jan'20,Law,Prashant Vaxish,1 Month,https://internshala.com/internship/detail/law-legal-part-time-job-internship-at-delhi-in-prashant-vaxish1578653053,Delhi,10 Jan'20,Law/ Legal,Immediately,Unpaid
82,24 Jan'20,Law,Legacy Legal Services,3 Months,https://internshala.com/internship/detail/law-legal-internship-in-pune-at-legacy-legal-services1578646297,Pune,10 Jan'20,Law/ Legal,Immediately,3000 /Week
83,24 Jan'20,Law,Rakshak Foundation,2 Months,https://internshala.com/internship/detail/public-policy-research-internship-in-lucknow-ranchi-at-rakshak-foundation1578628795,Lucknow,10 Jan'20,Public Policy Research,Immediately,10000 Lump-Sum
84,25 Jan'20,Law,GGA Consultants,3 Months,https://internshala.com/internship/detail/law-legal-internship-in-noida-at-gga-consultants1578489179,Noida,10 Jan'20,Law/ Legal,Immediately,5000 /Month
85,24 Jan'20,Law,"Equi Law Partners, Advocates And Legal Consultants",4 Months,https://internshala.com/internship/detail/law-legal-internship-in-delhi-at-equi-law-partners-advocates-and-legal-consultants1578575820,Delhi,9 Jan'20,Law/ Legal,Immediately,3000 /Month
86,23 Jan'20,Law,Anil Shamdasani,5 Months,https://internshala.com/internship/detail/law-legal-internship-in-thane-at-anil-shamdasani1578571264,Thane,9 Jan'20,Law/ Legal,Immediately,5000 /Month
87,23 Jan'20,Law,GEP Solutions Private Limited,6 Months,https://internshala.com/internship/detail/law-legal-internship-in-navi-mumbai-at-gep-solutions-private-limited1578567316,Navi Mumbai,9 Jan'20,Law/ Legal,Immediately,12000 /Month
88,23 Jan'20,Law,Commitbiz Management Consultants,3 Months,https://internshala.com/internship/detail/law-legal-internship-in-bangalore-at-commitbiz-management-consultants1578566113,Bangalore,9 Jan'20,Law/ Legal,Immediately,10000 /Month
89,24 Jan'20,Law,India Juris,2 Months,https://internshala.com/internship/detail/law-legal-internship-in-mumbai-at-india-juris1578394660,Mumbai,9 Jan'20,Law/ Legal,Immediately,5000 /Month
