,Apply,Company,Duration,Link,Location,Posted,Profile,Start,Stipend,Tag
0,30 Jan'20,Comofi Medtech Private Limited,6 Months,/internship/detail/medical-image-processing-and-ai-internship-in-bangalore-at-comofi-medtech-private-limited1579151577,Bangalore,16 Jan'20,Medical Image Processing And AI,Immediately,10000 /Month,Image Processing
1,22 Jan'20,InventGrid India Private Limited,4 Months,/internship/detail/artificial-intelligence-machine-learning-image-processing-part-time-job-internship-at-bhubaneswar-in-inventgrid-india-private-limited1576620907,Bhubaneswar,18 Dec'19,Artificial Intelligence/Machine Learning (Image Processing),Immediately,5000-10000 /Month,Image Processing
2,30 Jan'20,Comofi Medtech Private Limited,6 Months,/internship/detail/medical-image-processing-and-ai-internship-in-bangalore-at-comofi-medtech-private-limited1579151577,Bangalore,16 Jan'20,Medical Image Processing And AI,Immediately,10000 /Month,Image Processing
3,22 Jan'20,InventGrid India Private Limited,4 Months,/internship/detail/artificial-intelligence-machine-learning-image-processing-part-time-job-internship-at-bhubaneswar-in-inventgrid-india-private-limited1576620907,Bhubaneswar,18 Dec'19,Artificial Intelligence/Machine Learning (Image Processing),Immediately,5000-10000 /Month,Image Processing
